"area_name","section_id","section_name","loc_from","loc_to","lane","length","score_rank","defects_reason","n_deficits","naasra_85","surf_thick","surf_layer_no","surf_material","surf_function","surf_width","rut_lwpmean_85","rut_rwpmean_85","onrc","pave_type","road_use","no_of_bus_routes","no_of_lanes","urban_rural","nzta_hierarchy","adt","heavy_perc","onf_street_category","fwd_d0_85","fwd_sci_85","onf_movement_rank","onf_freight","surf_class","area_m2","pct_poth","pct_flush","pct_allig","pct_lt_crax","pct_shove","pct_rut","pct_scabb","maint_pa_qty","maint_pa_pctlast","maint_su_qty","maint_su_pctlast","onrc_weight","is_roundabout","is_rehab_route","pave_use","road_class","next_surf","maint_su_count","maint_pa_count","msd_remlife_lwp","msd_remlife_rwp","struc_deficit","can_treat","authority","surf_life_expected","surf_date","pave_date","cond_survey_date","roughsegment_date","hsd_date"
"DOBSON STREET EAST_10_id_163",163,"DOBSON STREET EAST",10,460,"all","450",97.82886335,"naasra = 100 |",1,170.2,11,1,"RACK","R",13,7,4,"Secondary Collector","T","NoData",0,2,"U","COLLECTOR",1202,7,"Activity Streets",-1,-1,"M4","F6","seal",5850,0,0,0,0,0,2,3.769230769,0,0,0,0,40,FALSE,TRUE,3,"unknown","seal",0,0,4.4,-1,3.57996266334785,TRUE,"Ashburton DC",12,"2022-08-06","1956-07-07","2023-10-07","2023-06-01","2010-08-20"
"MEADOWS ROAD_10_id_591",591,"MEADOWS ROAD",10,74,"all","64",62.8372234,"none",0,99.65,30,1,"AC","R",13.4,4,3.25,"Regional","T","NoData",0,2,"U","COLLECTOR",1481,33.2,"NoData",509.61,147.31,"NoData","NoData","ac",857.6,0,0,250,70,0,0,0,0,0,0,0,100,FALSE,TRUE,4,"NoData","ac",-1,-1,99.9,-1,0,TRUE,"Timaru DC",8,"2007-05-25","1996-07-29","2021-06-30","2021-09-22","2021-09-22"
"WARD ST_1113_id_5658",5658,"WARD ST",1113,1210,"All","97",14.05574243,"POTFILL-HOLES = 100 |",1,121.4,8,3,"2CHIP","R",8.8,6.7,3,"Access","T","NoData",0,2,"U","ACCESS",988,6,"Local Streets",-1,-1,"M4","F7","seal",853.6,0,0,0,0,0,0,1.171508903,0,0,0,0,35,FALSE,TRUE,2,"unknown","seal",0,1,-1,-1,-1,TRUE,"Invercargill CC",12,"2009-11-26","1966-05-28","2021-07-18","2022-07-11","2022-07-11"
"AROWHENUA ROAD_6100_id_30",30,"AROWHENUA ROAD",6100,6600,"all","500",0.515307669,"snp_fwd = 88.4 | naasra = 11.6 |",2,41,8,2,"1CHIP","2",8,5,5,"Primary Collector","T","NoData",0,2,"R","PRINCIPAL",700,17.32,"NoData",1395.75,483.27,"NoData","NoData","seal",4000,0.09375,0,0,0,0,0,0.125,0,0,0,0,50,FALSE,TRUE,3,"unknown","seal",-1,-1,-1,-1,1.53161930122584,TRUE,"Timaru DC",12,"2022-07-11","2021-01-02","2021-06-19","2023-06-30","2023-06-30"
"EALING MONTALTO ROAD_13847_id_180",180,"EALING MONTALTO ROAD",13847,13943,"all","96",47.6532567,"none",0,112.3,11,1,"2CHIP","R",7.2,4,4,"Secondary Collector","T","NoData",0,2,"R","LOCAL",220,24.7,"Rural Connectors",811,-1,"M3","F6","seal",691.2,0,6.976744186,0,0,0,0,0.322997416,0,0,0,0,40,FALSE,FALSE,2,"unknown","seal",0,0,6.56,-1,-1,TRUE,"Ashburton DC",12,"2017-09-29","1956-07-07","2023-10-07","2022-05-17","2010-08-20"
"GRAFTON ST_345_id_989",989,"GRAFTON ST",345,396,"all","51",90.3257896,"naasra = 100 |",1,265,8,1,"2CHIP","1",7.2,4.25,2,"Access","T","NoData",0,2,"U","LOCAL",922,9,"Local Streets",-1,-1,"M5","F7","seal",367.2,0,0,0,0,0,0,0,0,0,0,0,35,TRUE,TRUE,2,"unknown","seal",0,0,26.6,-1,-1,TRUE,"Christchurch CC",12,"2014-04-25","2014-03-01","2023-10-07","2023-06-01","2019-09-08"
"HAPPY HOME RD_0_id_1058",1058,"HAPPY HOME RD",0,311,"all","311",79.83917765,"naasra = 100 |",1,189.05,8,1,"1CHIP","R",9.42111740574331,8.35,4,"Access","T","NoData",0,2,"U","LOCAL",1440,5,"Local Streets",-1,-1,"M5","F7","seal",2929.96751318617,0.00853251781376031,1.28617363344051,0.321543408360129,0,0.964630225080386,0,0,0,0,0,0,35,TRUE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Christchurch CC",12,"1999-05-25","1976-09-07","2023-10-07","2023-06-01","2010-08-20"
"MATARIKI VIEW_40_id_689",689,"MATARIKI VIEW",40,107,"All","67",8.641289247,"Construction_Joint = 76.2 | Ravelling/Chip_Loss = 17.3 | Patched_Pothole = 6.5 |",3,80,0,1,"SLRY","2",6.2,2,4,"Low Volume","T","Unknown",0,1,"U","LOW VOLUME",140,3.93,"Local Streets",-1,-1,"M5","F8","seal",415.4,0,0,0,10,0,0,0,0,0,0,0,20,FALSE,FALSE,2,"5","seal",-1,-1,-1,-1,-1,TRUE,"Tauranga CC",12,"2009-05-02","2009-05-02","2023-06-12","2023-08-20","2023-08-20"
"DOMINION ROAD EAST_300_id_1693",1693,"DOMINION ROAD EAST",300,550,"all","250",89.93634435,"msd_lwp_remlife = 95.4 | POTHOLERPR = 4.6 |",2,61.5,13,2,"2CHIP","R",7.3,14.5,4.25,"Primary Collector","T","NoData",0,2,"R","LOCAL",1708,15.93,"NoData",590.39,187.31,"NoData","NoData","seal",1825,0,0,0,0,0,0,0,0,0,0,0,50,FALSE,TRUE,2,"NoData","seal",0,1,1.8,-1,3.78220286247666,TRUE,"Timaru DC",12,"2012-07-29","2008-04-10","2021-07-03","2022-07-26","2022-07-26"
"MILFORD DOWNS_5_id_384",384,"MILFORD DOWNS",5,488,"All","483",22.90562036,"naasra = 100 |",1,131.2,8,2,"1CHIP","R",6,6,3,"Access","T","NoData",0,2,"R","LOCAL",195,10,"Local Streets",-1,-1,"M5","F8","seal",2898,0.0172532781228433,3.93374741200828,0.20703933747412,0,3.51966873706004,0,0.345065562456867,0,0,0,0,35,FALSE,TRUE,2,"unknown","seal",-1,-1,-1,-1,-1,TRUE,"Masterton DC",12,"2006-08-13","2002-03-12","2022-03-23","2022-04-11","2022-04-11"
"WAIMAIRI RD 2 NORTH PEER ST_1793_id_3011",3011,"WAIMAIRI RD 2 NORTH PEER ST",1793,2249,"all","456",42.75055956,"none",0,146.9,8,1,"2CHIP","R",10.4,2,3,"Secondary Collector","T","NoData",0,2,"U","LOCAL",1497,1.7,"Local Streets",669.7,-1,"M5","F6","seal",4742.4,0,0,0,0,0.390625,0,0,0,0,0,0,40,TRUE,TRUE,1,"unknown","seal",0,0,18.3,-1,2.84110703644281,TRUE,"Christchurch CC",12,"2007-09-19","1947-06-30","2023-10-07","2023-05-28","2010-08-20"
"MAINWARINGS ROAD_2360_id_364",364,"MAINWARINGS ROAD",2360,2460,"all","100",87.100894,"Digouts = 100 |",1,110.45,11,1,"2CHIP","R",6.6,7,7.1,"Access","T","NoData",0,2,"R","LOCAL",225,24,"Rural Roads",2165,-1,"M5","F7","seal",660,0,0,0,0,0,0,0,0,0,0,0,35,FALSE,FALSE,1,"unknown","seal",0,0,10.28,-1,3.25285248573757,TRUE,"Ashburton DC",12,"2016-08-27","1956-07-07","2023-10-07","2023-05-28","2010-08-20"
"BERESFORD ST_332_id_246",246,"BERESFORD ST",332,514,"all","182",77.36052392,"naasra = 92 | SURFREP = 8 |",2,186.6,8,1,"2CHIP","R",14.3,8.3,5.45,"Primary Collector","T","NoData",0,2,"U","COLLECTOR",2624,7.4,"Local Streets",719.55,-1,"M4","F5","seal",2602.6,0.00960577883654807,1.0989010989011,0,1.0989010989011,0,0,0.0768462306923845,0,0,0,0,50,TRUE,TRUE,4,"1A","seal",0,0,5.05,-1,3.52940261356565,TRUE,"Christchurch CC",12,"2019-05-25","2007-06-12","2023-10-07","2023-06-01","2010-08-20"
"EMERSON CRESCENT_0_id_5169",5169,"EMERSON CRESCENT",0,305,"all","305",95.79706541,"naasra = 100 |",1,222.65,8,1,"2CHIP","R",7,7,5,"Low Volume","T","NoData",0,2,"U","LOCAL",75,4,"Local Streets",-1,-1,"M5","F8","seal",2135,0,3.9344262295082,0,0,0,0,0,0,0,0,0,20,TRUE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Christchurch CC",12,"2007-08-02","1988-10-06","2023-10-07","2023-06-01","2019-09-08"
"GIMBLETT ST EAST_473_id_5374",5374,"GIMBLETT ST EAST",473,542,"All","69",57.18404613,"none",0,154.45,10,2,"2CHIP","R",13.6,3.7,3,"Access","T","NoData",0,2,"U","ACCESS",93,6,"Local Streets",-1,-1,"M5","F7","seal",938.4,0,0,0,0,0,0,0,0,0,0,0,35,FALSE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Invercargill CC",12,"2018-11-27","1975-08-13","2021-08-02","2022-07-11","2022-07-11"
"ASHBURTON RIVER ROAD_0_id_36",36,"ASHBURTON RIVER ROAD",0,30,"all","30",47.6532567,"none",0,45,11,1,"2CHIP","R",6.7,6,2,"Access","T","NoData",0,2,"R","LOCAL",95,31,"Rural Roads",-1,-1,"M5","F7","seal",201,0,0,0,0,0,0,0,0,0,0,0,35,FALSE,FALSE,1,"unknown","seal",0,0,82.76,-1,1.22956080513458,TRUE,"Ashburton DC",12,"2014-05-24","1956-07-07","2023-10-07","2023-05-28","2019-09-08"
"DYERS PASS ROAD_1114_id_5150",5150,"DYERS PASS ROAD",1114,1451,"all","337",42.75055956,"none",0,160,11,1,"2CHIP","R",8,6.75,5,"Primary Collector","T","NoData",0,2,"R","MINOR ARTERIAL",1160,4,"Rural Connectors",-1,-1,"M2","F5","seal",2696,0,0,8.5,0,0.5,0,0,0,0,0,0,50,TRUE,TRUE,3,"unknown","seal",0,0,-1,-1,-1,TRUE,"Christchurch CC",12,"2015-09-26","1991-08-20","2023-10-07","2023-05-28","2019-09-08"
"CRINAN ST RAB_1262_id_5780",5780,"CRINAN ST RAB",1262,1300,"All","38",57.18404613,"none",0,100,35,1,"AC","R",14,7.75,5,"Secondary Collector","T","NoData",0,2,"U","SECONDARY COLLECTOR",890,6,"NoData",-1,-1,"NoData","NoData","ac",532,0,0,10.52631579,47.36842105,7.894736842,0,0,0,0,0,0,40,TRUE,TRUE,2,"unknown","ac",0,0,-1,-1,-1,TRUE,"Invercargill CC",8,"2007-11-27","2004-07-03","2021-07-22","2022-07-11","2022-08-02"
"HERBERT ST NORTH_2717_id_5394",5394,"HERBERT ST NORTH",2717,3103,"All","386",11.43680923,"MILLFILL-FATIGCK = 85.7 | POTFILL-HOLES = 14.3 |",2,76.55,30,1,"AC","R",8.8,2.15,3,"Primary Collector","S","NoData",0,2,"U","PRIMARY COLLECTOR",1242,6,"Urban Connectors",-1,-1,"M3","F5","ac",3396.8,0,0,1.03626943,126.9430052,0,0,0,0,0,0,0,50,FALSE,TRUE,2,"unknown","ac",0,3,-1,-1,-1,TRUE,"Invercargill CC",8,"2001-11-26","1941-07-22","2021-07-18","2022-07-11","2022-07-11"
"HAWARDEN WAIKARI RD_01013",1255,"HAWARDEN WAIKARI RD",1013,1300,"All","287",50,"none",0,76.65,11,2,"2CHIP3","R",6.9,12,5,"Secondary Collector","T","NoData",0,2,"R","ARTERIAL",950,9.2,"Rural Connectors",633,211,"M3","F6","seal",1980,0,0,0,0,0,0,0.508905852,0,0,0,0,60,FALSE,TRUE,3,"unknown","seal",0,0,-1,-1,-1,TRUE,"Hurunui DC",12,"2011-11-27","2007-11-27","2022-11-27","2022-08-16","2023-11-27"
"BURNETT STREET EAST_228_id_95",95,"BURNETT STREET EAST",228,253,"all","25",47.6532567,"naasra = 100 |",1,47.35,35,1,"AC","1",11.1,5,3,"Secondary Collector","T","NoData",0,2,"U","COLLECTOR",900,5,"Local Streets",3031,-1,"M4","F6","ac",277.5,0.029250029,0,51.94805195,0,0,2.597402597,0,0,0,0,0,40,FALSE,FALSE,4,"unknown","ac",0,0,-1,-1,-1,TRUE,"Ashburton DC",8,"2020-07-21","2020-07-14","2023-10-07","2023-06-01","2019-09-08"
"YARROW ST SOUTH_2334_id_5677",5677,"YARROW ST SOUTH",2334,3149,"All","815",1.297453148,"POTFILL-HOLES = 100 |",1,119.85,35,3,"AC","R",9,6,6,"Primary Collector","T","NoData",0,2,"U","PRIMARY COLLECTOR",1733,4,"Urban Connectors",-1,-1,"M3","F5","ac",7335,0.022222222,0,2.8,10.8,0.4,0.4,0.111111111,0,0,0,0,50,FALSE,TRUE,2,"unknown","ac",0,2,-1,-1,-1,TRUE,"Invercargill CC",8,"2008-11-26","1929-06-15","2021-07-22","2022-07-07","2022-07-07"
"FERGUSSON DRIVE_06395",89,"FERGUSSON DRIVE",6395,6531,"All","136",50,"none",0,90,40,1,"AC","2",12.2,14.5,9,"Arterial","T","NoData",0,2,"U","NoData",16617,3.3,"Activity Streets",573,191,"NoData","NoData","ac",1653,0,0,1.661,0.413,0,0,0,0,0,0,0,55,FALSE,TRUE,6,"NoData","ac",0,0,-1,-1,-1,TRUE,"Upper Hutt CC",8,"2018-11-27","2018-11-27","2023-11-27","2023-11-27","2019-03-16"
"R72 - WINCHESTER-GERALDINE ROAD_8400_id_1020",1020,"R72 - WINCHESTER-GERALDINE ROAD",8400,8740,"all","340",90.9972719,"STAB = 54.9 | naasra = 32.6 |",2,80.15,8,3,"2CHIP","R",8.4,12,11,"Arterial","T","NoData",0,2,"R","REG.ARTERIAL",2147,9.63,"NoData",1448.08,317,"NoData","NoData","seal",2856,0,0,0,0,0,0,0.175070028011204,0,0,0,0,75,FALSE,TRUE,2,"unknown","seal",0,3,30.13,-1,2.57351592940637,TRUE,"Timaru DC",12,"2016-07-03","1955-07-19","2021-07-14","2023-06-30","2023-06-30"
"TITOKI STREET_273_id_352",352,"TITOKI STREET",273,335,"All","62",74.23117709,"naasra = 83.5 | POTFILL_HOLES = 16.5 |",2,192.35,8,2,"1CHIP","R",6.8,7,3,"Access","T","NoData",0,2,"U","LOCAL",806,4,"Local Streets",-1,-1,"M4","F7","seal",421.6,0,0,12.9032258064516,1.61290322580645,0,0,0,0,0,0,0,35,FALSE,FALSE,2,"unknown","seal",0,1,-1,-1,-1,TRUE,"Masterton DC",12,"2006-10-18","2020-03-30","2022-12-30","2022-04-11","2022-04-11"
"GREENWICH STREET_0_id_10902",10902,"GREENWICH STREET",0,120,"All","120",32.64795777,"Construction_Joint = 100 |",1,99,30,1,"AC","2",5.7,2,1,"Low Volume","T","Urban Residential",0,2,"U","LOW VOLUME",100,7.5,"Local Streets",-1,-1,"M5","F8","ac",684,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,FALSE,2,"5","seal",-1,-1,-1,-1,-1,TRUE,"Tauranga CC",8,"2022-03-16","2022-03-12","2023-06-05","2023-06-23","2023-06-23"
"SIMPSONS ROAD_5210_id_549",549,"SIMPSONS ROAD",5210,5310,"all","100",47.6532567,"none",0,127,11,1,"2CHIP","R",6.6,4,7.1,"Access","T","NoData",0,2,"R","LOCAL",60,13,"Rural Roads",-1,-1,"M5","F7","seal",660,0,0,0,0,0,0,0,0,0,0,0,35,FALSE,FALSE,1,"unknown","seal",0,0,63.34,-1,1.40026546590947,TRUE,"Ashburton DC",12,"2018-06-08","1956-07-07","2023-10-07","2022-05-17","2019-09-08"
"BISHOP ST_237_id_278",278,"BISHOP ST",237,561,"all","324",71.09342618,"naasra = 97.8 | LEVEL = 2.2 |",2,200.5,8,1,"1CHIP","2",9,3,2.75,"Secondary Collector","T","NoData",0,2,"U","LOCAL",140,2.8,"Local Streets",1247.75,-1,"M5","F6","seal",2916,0.0277777777777778,0,0.5,0,0.5,0,0,0,0,0,0,40,TRUE,TRUE,3,"unknown","seal",0,0,-1,-1,-1,TRUE,"Christchurch CC",12,"1997-08-13","1994-06-12","2023-10-07","2023-06-01","2010-08-20"
"EALING MONTALTO ROAD_18991_id_180",180,"EALING MONTALTO ROAD",18991,19421,"all","430",98.43550447,"Digouts = 100 |",1,102.3,11,1,"2CHIP","R",6.6,5.35,3,"Secondary Collector","T","NoData",0,2,"R","LOCAL",220,27,"Rural Connectors",2045.8,-1,"M3","F6","seal",2838,0,0,8.333333333,0,0,0,0.378787879,0,0,0,0,40,FALSE,TRUE,2,"unknown","seal",0,0,6.56,-1,3.44233903830481,TRUE,"Ashburton DC",12,"2015-07-29","1956-07-07","2023-10-07","2022-05-17","2010-08-20"
"CAMBRIDGE ROAD_3994_id_73",73,"CAMBRIDGE ROAD",3994,4334,"All","340",89.80272298,"msd_lwp_remlife = 28.1 | Patching = 19.3 | Sealed_Crack/Joint = 16.3 | rwpMeanRut = 12.9 | Removed_Marking = 11.7 |",5,84.25,40,1,"AC","R",8.38399056285811,3,6,"Regional","T","Unknown",0,2,"R","REGIONAL",13140,10,"Urban Connectors",517.23,89.95,"M1","F3","ac",2850.55679137176,0,0,3,5,0,0,0,0,0,0,0,100,FALSE,FALSE,6,"5","ac",-1,-1,0.6,-1,3.16666666666667,TRUE,"Tauranga CC",8,"2016-02-23","1997-06-19","2023-06-05","2023-06-05","2023-06-05"
"INLAND KAIKOURA RD_10300",1681,"INLAND KAIKOURA RD",10300,10501,"All","201",50,"none",0,126.55,8,3,"1CHIP4","R",7.3,8,5,"Primary Collector","T","NoData",0,2,"R","ARTERIAL",850,24.2,"Rural Connectors",867,289,"M3","F5","seal",1467,0,0,0,0,0,0,0,0,0,0,0,80,FALSE,TRUE,3,"unknown","seal",0,0,-1,-1,-1,TRUE,"Hurunui DC",12,"2018-11-27","1981-11-27","2022-11-27","2022-08-16","2023-11-27"
"BAKER ROAD_400_id_41",41,"BAKER ROAD",400,600,"all","200",88.69731801,"Uneven Surface Sealed = 50 | naasra = 38.7 | Edge Break = 11.2 |",3,73.65,5,1,"1CHIP","R",6,5.35,3,"Access","T","NoData",0,2,"R","LOCAL",200,8,"Rural Roads",-1,-1,"M5","F7","seal",1200,0.166666667,0,2,0,0,0,0,0,0,0,0,35,FALSE,FALSE,2,"unknown","seal",0,0,27.28,-1,2.65516846206738,TRUE,"Ashburton DC",12,"2000-08-16","1956-07-07","2023-10-07","2023-05-28","2019-09-08"
"FRASER STREET LLA (#25 - #29)_6_id_774",774,"FRASER STREET LLA (#25 - #29)",6,48,"All","42",16.67129758,"none",0,215.95,25,1,"AC","R",3.9,4,3.45,"Low Volume","T","Unknown",0,1,"U","LOW VOLUME",30,3.93,"Local Streets",-1,-1,"M5","F8","ac",163.8,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,FALSE,1,"5","seal",-1,-1,-1,-1,-1,FALSE,"Tauranga CC",8,"2010-07-04","1960-07-03","2019-07-29","2015-11-20","2021-05-21"
"KINGSBURYS ROAD_0_id_322",322,"KINGSBURYS ROAD",0,750,"all","750",5.076628352,"Edge Break = 100 |",1,75,10,1,"1CHIP","R",6.3,6,3.15,"Low Volume","T","NoData",0,2,"R","LOCAL",25,13,"Rural Roads",-1,-1,"M5","F8","seal",4725,0,0,0,0,0,0,0,0,0,0,0,20,FALSE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Ashburton DC",12,"2005-09-14","1956-07-07","2023-10-07","2023-05-28","2019-09-08"
"HAIRINI STREET_314_id_204",204,"HAIRINI STREET",314,405,"All","91",32.50903029,"Construction_Joint = 99.1 | Longitudinal_Cracking = 0.9 |",2,136.25,45,1,"AC","2",5.7,2.25,3,"Secondary Collector","T","Unknown",2,1,"U","SECONDARY COLLECTOR",2000,9.33,"Urban Connectors",832.47,149.26,"M3","F6","ac",518.7,0,0,0,1.0989010989011,0,0,0,0,0,0,0,40,FALSE,FALSE,4,"4","seal",-1,-1,-1,-1,2.17026151309483,TRUE,"Tauranga CC",8,"2018-09-18","1988-01-06","2023-06-05","2023-07-15","2023-07-15"
"HOLBROOK WAY_255_id_3635",3635,"HOLBROOK WAY",255,416,"all","161",42.75055956,"naasra = 100 |",1,211.95,75,1,"AC","2",4,2.35,2,"Low Volume","T","NoData",0,1,"U","LOCAL",100,6,"Local Streets",-1,-1,"M5","F8","ac",644,0,0,3.1055900621118,0,0,0,0,0,0,0,0,20,TRUE,TRUE,2,"1A","ac",0,0,23.12,-1,1.4995588519121,TRUE,"Christchurch CC",8,"2008-07-10","2005-12-15","2023-10-07","2023-05-28","2019-09-08"
"MOORE STREET_273_id_419",419,"MOORE STREET",273,281,"all","8",47.6532567,"naasra = 100 |",1,102.75,35,1,"AC","1",10,5.1,3.55,"Primary Collector","T","NoData",0,2,"U","PRINCIPAL",3371,7,"Activity Streets",354,-1,"M3","F5","ac",80,0,0,0,0,0,0,0,0,0,0,0,50,FALSE,FALSE,4,"unknown","ac",0,0,-1,-1,-1,TRUE,"Ashburton DC",8,"2020-10-21","2020-10-13","2023-10-07","2023-06-01","2010-08-20"
"UPPER PLAIN ROAD_6475_id_288",288,"UPPER PLAIN ROAD",6475,7232,"All","757",58.11240721,"none",0,80.25,8,2,"1CHIP","R",7.89371221281741,7,3,"Primary Collector","T","NoData",0,2,"R","COLLECTOR",665,10,"Rural Connectors",-1,-1,"M3","F6","seal",5975.54014510278,0,0.660501981505945,0,0,0,0,0.0669395553015936,0,0,0,0,50,FALSE,TRUE,2,"unknown","seal",0,0,-1,-1,-1,TRUE,"Masterton DC",12,"2016-08-16","1999-08-09","2022-12-30","2022-04-07","2022-04-07"
"COMPTON ST_0_id_5292",5292,"COMPTON ST",0,105,"All","105",57.18404613,"none",0,147.05,15,3,"2CHIP","R",8.6,3.7,3,"Access","T","NoData",0,2,"U","ACCESS",187,44,"Local Streets",-1,-1,"M5","F7","seal",903,0,0,0,0,0,0,0.110741971,0,0,0,0,35,FALSE,TRUE,1,"unknown","seal",0,0,-1,-1,-1,TRUE,"Invercargill CC",12,"2009-11-26","1963-10-07","2021-08-02","2022-07-11","2022-07-11"
"CAIRO STREET_00000",155,"CAIRO STREET",0,102,"All","102",50,"none",0,113,25,3,"AC","R",10.5,4,4,"Access","T","NoData",0,2,"U","NoData",519,2,"Local Streets",1333,233,"NoData","NoData","ac",1071,0,0,0.137,0,0,0,0.093,0,0,0,0,35,FALSE,TRUE,3,"NoData","ac",0,0,-1,-1,-1,TRUE,"Upper Hutt CC",8,"2016-10-21","1961-11-26","2023-11-27","2023-11-27","2023-11-27"
"MCLEW RD_0_id_5705",5705,"MCLEW RD",0,476,"All","476",2.354637194,"POTFILL-HOLES = 100 |",1,109.9,6,3,"2CHIP","R",5.4,6,2,"Access","T","NoData",0,2,"R","ACCESS",75,10,"Local Streets",-1,-1,"M5","F7","seal",2570.4,0.096450617,0,0,0,0,0,0,0,0,0,0,35,FALSE,TRUE,1,"unknown","seal",0,1,-1,-1,-1,TRUE,"Invercargill CC",12,"2018-11-27","1930-06-30","2021-08-05","2022-07-07","2022-07-07"
"BARING SQUARE EAST_0_id_46",46,"BARING SQUARE EAST",0,121,"all","121",47.6532567,"none",0,73.65,35,1,"2CHIP","R",13.9,5.35,3,"Access","T","NoData",0,2,"U","LOCAL",335,4,"Local Streets",-1,-1,"M4","F7","seal",1681.9,0,0,0,0,0,0,0,0,0,0,0,35,FALSE,FALSE,2,"4","seal",0,0,6.64,-1,-1,TRUE,"Ashburton DC",12,"2005-09-14","1956-07-07","2023-10-07","2023-06-01","2019-09-08"
"PAPAMOA BEACH ROAD/DOMAIN ROAD RAB_0_id_981",981,"PAPAMOA BEACH ROAD/DOMAIN ROAD RAB",0,67,"All","67",16.67129758,"none",0,80,50,1,"SMA","2",6,4.7,5.4,"Arterial","T","Unknown",3,1,"U","ARTERIAL",13500,5.35,"Urban Connectors",902.72,299.58,"M2","F4","ac",402,0,0,0,0,0,0,0,0,0,0,0,75,TRUE,TRUE,6,"2","ac",-1,-1,-1,-1,2.33862015414701,TRUE,"Tauranga CC",8,"2021-03-05","2021-03-01","2023-06-12","2017-12-22","2017-12-22"
"EARL ROAD_8025_id_265",265,"EARL ROAD",8025,8500,"all","475",4.607456805,"snp_fwd = 45.1 | POTHOLERPR = 29.7 | EDGBRKRPR = 23.1 |",3,56.95,7,2,"COMBI","2",7.5,4,3,"Primary Collector","T","NoData",0,2,"R","PRINCIPAL",864,9.81,"NoData",1982.41,589.28,"NoData","NoData","seal",3562.5,0,0,0,0,0,0,0,0,0,0,0,50,FALSE,TRUE,3,"unknown","seal",0,4,68,-1,1.4775530091737,TRUE,"Timaru DC",12,"2019-04-07","2017-10-25","2021-06-26","2023-06-30","2023-06-30"
"CLIFF ROAD_0_id_100",100,"CLIFF ROAD",0,70,"All","70",33.37038066,"Ravelling/Chip_Loss = 48.6 | Patching = 38.7 | msd_lwp_remlife = 12.7 |",3,99.2,25,1,"AC","R",3.4,4.55,2.1,"Secondary Collector","T","Unknown",0,1,"U","SECONDARY COLLECTOR",1200,4.12,"Local Streets",-1,-1,"M4","F6","ac",238,0,0,0,0,0,0,0,0,0,0,0,40,FALSE,FALSE,3,"4","seal",-1,-1,13.3,-1,1.87028069909964,TRUE,"Tauranga CC",8,"2015-01-24","1978-05-24","2023-06-27","2023-06-08","2023-06-08"
"PRINCES ST_00000",1488,"PRINCES ST",0,451,"All","451",50,"none",0,120.25,11,2,"2CHIP3","R",13.4,14,6,"Secondary Collector","T","NoData",0,2,"U","ARTERIAL",1150,6.7,"Local Streets",526,193,"M4","F6","seal",6043,0,0.829187396,0,1.252345679,0,0,0.331674959,0,0,0,0,60,FALSE,TRUE,3,"unknown","seal",0,0,-1,-1,-1,TRUE,"Hurunui DC",12,"2010-11-27","1981-11-27","2022-11-27","2022-08-16","2023-11-27"
"WHANGAEHU VALLEY ROAD_6300_id_405",405,"WHANGAEHU VALLEY ROAD",6300,6600,"All","300",30.43478261,"msd_lwp_remlife = 74.6 | msd_rwp_remlife = 25.4 |",2,147.9,5,1,"2CHIP","R",6.3,6,3,"Arterial","T","NoData",0,2,"R","DIST. ARTERIAL",144,10,"Rural Roads",-1,-1,"M4","F6","seal",1890,0,4.65116279069767,0,0,0,1.90274841437632,0.0335581730930568,0,0,0,0,75,FALSE,TRUE,2,"unknown","seal",-1,-1,21.5,41.52,1.81596506721617,TRUE,"Masterton DC",12,"2020-09-11","2004-10-13","2022-03-31","2022-04-11","2022-04-11"
"BROCKLEY ROAD_2500_id_117",117,"BROCKLEY ROAD",2500,2924,"all","424",5.001515611,"snp_fwd = 100 |",1,94.3,7,2,"2CHIP","R",6.2,8,3,"Secondary Collector","T","NoData",0,2,"R","LOCAL",340,7.81,"Rural Connectors",1599.03,622.35,"M3","F6","seal",2628.8,0,0,0,0,0,0,0,0,0,0,0,40,FALSE,TRUE,2,"unknown","seal",-1,-1,75,-1,1.35994153029336,TRUE,"Timaru DC",12,"2019-06-19","1990-07-26","2021-06-19","2021-09-18","2021-09-18"
"WASHDYKE FLAT ROAD (TU)_702_id_993",993,"WASHDYKE FLAT ROAD (TU)",702,1100,"all","398",27.19005759,"naasra = 71.6 | snp_fwd = 16.3 | POTHOLERPR = 12.1 |",3,96.9,10,2,"1CHIP","R",7.5,6.3,4,"Primary Collector","T","NoData",0,2,"R","PRINCIPAL",2922,9.73,"Rural Connectors",1639.69,481.64,"M3","F5","seal",2985,0,0,0,0,0,0,1.66666666666667,0,0,0,0,50,FALSE,TRUE,2,"unknown","seal",0,3,2.5,-1,3.72775357809583,TRUE,"Timaru DC",12,"2002-08-09","1975-07-22","2021-06-19","2023-06-30","2023-06-30"
